question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
APCALC-LEGACY-MCQ-1973-040,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,3,3,3.2,3.2 Implicit Differentiation,3.2,3.2,APCALC-3.2,APCALC-3.2,AP Calculus historical archive,32; 26,40,True,verified,low,human_review_required,verified,verified,not_required,verified,E,E,E,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1973-041,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,6,6,6.6,6.6 Applying Properties of Definite Integrals,6.6,6.6,APCALC-6.6,APCALC-6.6,AP Calculus historical archive,33; 27,41,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1973-042,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,6,6,6.2,6.2 Approximating Areas with Riemann Sums,6.2,6.2,APCALC-6.2,APCALC-6.2,AP Calculus historical archive,33; 27,42,True,verified,low,human_review_required,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,corrected,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,3,media.0.mime; media.0.path; studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1973-043,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,,,Prerequisite,Transformations of Function Inputs,Prerequisite,Prerequisite,APCALC-PREREQUISITE,APCALC-PREREQUISITE,AP Calculus historical archive,33; 27,43,True,verified,low,human_review_required,verified,verified,not_required,verified,E,E,E,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1973-044,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,4,4,4.6,4.6 Approximating Values Using Local Linearity and Linearization,4.6,4.6,APCALC-4.6,APCALC-4.6,AP Calculus historical archive,33; 27,44,True,verified,low,human_review_required,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-LEGACY-MCQ-1973-045,mcq,mcq,1973,,AP Calculus AB,AP Calculus AB,1,1,1.11,1.11 Defining Continuity at a Point,1.11,1.11,APCALC-1.11,APCALC-1.11,AP Calculus historical archive,34; 28,45,True,verified,low,human_review_required,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,verified,verified,verified,verified,verified,verified,False,True,teacher-archive-only,1,studentReady/public deployment gate,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,2026-07-24T21:33:52+00:00
APCALC-AB-FRQ-1973-01,frq,frq,1973,,AP Calculus AB,AP Calculus AB,5,5,5.2 / prerequisite algebra,"Polynomial intersections, zeros, and range on a closed interval",5.2 / prerequisite algebra,5.2 / prerequisite algebra,APCALC-5.2 | APCALC-5.3,APCALC-5.2; APCALC-5.3,AP Calculus historical archive,9,1,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"Set \(f(x)=4\):
\[
x^3-6x^2+9x-4=0.
\]
The polynomial factors as
\[
(x-1)^2(x-4)=0.
\]
Thus \(x=1\) or \(x=4\), and the common points are
\[
\boxed{(1,4)\text{ and }(4,4)}.
\]; Factor:
\[
f(x)=x(x^2-6x+9)=x(x-3)^2.
\]
Therefore the zeros are
\[
\boxed{x=0\text{ and }x=3}.
\]
The zero at \(x=3\) has multiplicity two.; Differentiate:
\[
f'(x)=3x^2-12x+9=3(x-1)(x-3).
\]
On \([0,2]\), the only interior critical point is \(x=1\). Evaluate the endpoints and this critical point:
\[
f(0)=0,\qquad f(1)=4,\qquad f(2)=2.
\]
The function is continuous, so it attains every value between its absolute minimum and maximum. Hence the range is
\[
\boxed{[0,4]}.
\]",,incomplete,ECHS analytic rubric based on independent mathematical verification; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,missing,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-AB-FRQ-1973-02,frq,frq,1973,,AP Calculus AB,AP Calculus AB,4,4,4.2 / 6.8,"Acceleration, velocity, position, and unbounded speed",4.2 / 6.8,4.2 / 6.8,APCALC-4.2 | APCALC-6.8 | APCALC-1.15,APCALC-4.2; APCALC-6.8; APCALC-1.15,AP Calculus historical archive,9; 10,2,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"Integrate the acceleration:
\[
v(t)=\int\left(\frac{t}{8}-\frac1{t^2}\right)dt=\frac{t^2}{16}+\frac1t+C.
\]
Use \(v(1)=\frac9{16}\):
\[
\frac1{16}+1+C=\frac9{16}\quad\Rightarrow\quad C=-\frac12.
\]
Therefore
\[
\boxed{v(t)=\frac{t^2}{16}+\frac1t-\frac12},\qquad t>0.
\]; Yes. As \(t\to\infty\),
\[
v(t)=\frac{t^2}{16}+\frac1t-\frac12\longrightarrow\infty.
\]
Thus the velocity eventually exceeds any fixed positive number, including \(500\). For example,
\[
v(100)=625+0.01-0.5=624.51>500.
\]
Also, \(v(t)\to\infty\) as \(t\to0^+\) because of the \(1/t\) term.; Integrate the velocity:
\[
s(t)=\frac{t^3}{48}+\ln t-\frac t2+C.
\]
Use \(s(1)=\frac{25}{48}\):
\[
\frac1{48}-\frac12+C=\frac{25}{48}\quad\Rightarrow\quad C=1.
\]
Therefore
\[
s(2)=\frac8{48}+\ln2-1+1=\frac16+\ln2.
\]
This value is positive, so the distance from the origin is
\[
\boxed{\frac16+\ln2}.
\]",,incomplete,ECHS analytic rubric based on independent mathematical verification; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,missing,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-AB-FRQ-1973-03,frq,frq,1973,,AP Calculus AB,AP Calculus AB,3,3,3.2,Implicit differentiation and equal-slope points,3.2,3.2,APCALC-3.2 | APCALC-2.7 | APCALC-5.6,APCALC-3.2; APCALC-2.7; APCALC-5.6,AP Calculus historical archive,10,3,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"Differentiate implicitly with respect to \(x\):
\[
1+y+x\frac{dy}{dx}+4y\frac{dy}{dx}=0.
\]
Collect the derivative terms:
\[
(x+4y)\frac{dy}{dx}=-(1+y).
\]
Thus
\[
\boxed{\frac{dy}{dx}=-\frac{1+y}{x+4y}}.
\]; At \((2,1)\),
\[
\frac{dy}{dx}=-\frac{1+1}{2+4}=-\frac13.
\]
Therefore the tangent line is
\[
y-1=-\frac13(x-2),
\]
or equivalently
\[
\boxed{x+3y=5}.
\]; Set the slope equal to \(-1/3\):
\[
-\frac{1+y}{x+4y}=-\frac13\quad\Rightarrow\quad x=3-y.
\]
Substitute into the curve:
\[
(3-y)+(3-y)y+2y^2=6,
\]
so
\[
y^2+2y-3=0=(y-1)(y+3).
\]
The solution \(y=1\) gives the original point. The other solution is \(y=-3\), giving \(x=6\). Hence the other point is
\[
\boxed{(6,-3)}.
\]",,incomplete,ECHS analytic rubric based on independent mathematical verification; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,missing,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-AB-FRQ-1973-04,frq,frq,1973,,AP Calculus AB,AP Calculus AB,8,8,8.5 / 8.10 / prerequisite discriminant,"Line–parabola intersections, area, and volume of revolution",8.5 / 8.10 / prerequisite discriminant,8.5 / 8.10 / prerequisite discriminant,APCALC-8.5 | APCALC-8.10,APCALC-8.5; APCALC-8.10,AP Calculus historical archive,10,4,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,"Using \(x=y^2/4\) in the line gives
\[
y=\frac{y^2}{2}+b,
\]
so
\[
y^2-2y+2b=0.
\]
There are two distinct intersections exactly when the discriminant is positive:
\[
(-2)^2-4(1)(2b)>0\quad\Rightarrow\quad 4-8b>0.
\]
Thus
\[
\boxed{b<\frac12}.
\]; Write each curve as \(x\) in terms of \(y\):
\[
x=\frac{y+4}{2},\qquad x=\frac{y^2}{4}.
\]
Their intersection values satisfy \(y^2-2y-8=0\), so \(y=-2,4\). The line is the right boundary, hence
\[
A=\int_{-2}^{4}\left(\frac{y+4}{2}-\frac{y^2}{4}\right)dy=\boxed{9}.
\]; For \(b=0\), the curves are \(y=2x\) and \(y=2\sqrt{x}\) in the bounded first-quadrant region. They meet at \(x=0\) and \(x=1\). Washers about the \(x\)-axis have outer radius \(2\sqrt{x}\) and inner radius \(2x\):
\[
V=\pi\int_0^1\left[(2\sqrt{x})^2-(2x)^2\right]dx
=4\pi\int_0^1(x-x^2)dx
=\boxed{\frac{2\pi}{3}}.
\]",,incomplete,ECHS analytic rubric based on independent mathematical verification; not an official modern College Board point-by-point scoring guideline.,human_review_required,human_review_required,syntax_checked_not_source_verified,missing,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
