question_id,type,year,course,unit_before,unit_after,topic_before,topic_after,lesson_before,lesson_after,source_checked,source_page,transcription_status,stem_status,choice_status,answer_status,solution_status,math_status,katex_status,media_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,calculator_status,mapping_status,overall_status,student_ready,corrections_count,review_required,notes
APCALC-BC-PRACTICE-2016-MCQ-088,mcq,2016,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,46,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-PRACTICE-2016-MCQ-089,mcq,2016,AP Calculus BC,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,46,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-PRACTICE-2016-MCQ-090,mcq,2016,AP Calculus BC,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,47,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-PRACTICE-2016-MCQ-091,mcq,2016,AP Calculus BC,7,7,U7,U7,APCALC-U7,APCALC-U7,Attached PDF hash/page evidence and linked source facsimile,48,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-PRACTICE-2016-MCQ-092,mcq,2016,AP Calculus BC,6,6,U6,U6,APCALC-U6,APCALC-U6,Attached PDF hash/page evidence and linked source facsimile,49,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-SAMPLE-2014-FRQ-01,frq,2014,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,37; 43,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-SAMPLE-2014-FRQ-02,frq,2014,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,39; 44; 45,uncertain,uncertain,not_applicable,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-SAMPLE-2014-MCQ-001,mcq,2014,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,29,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-BC-SAMPLE-2014-MCQ-002,mcq,2014,AP Calculus BC,7,7,U7,U7,APCALC-U7,APCALC-U7,Attached PDF hash/page evidence and linked source facsimile,30,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-SAMPLE-2014-MCQ-003,mcq,2014,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,31,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-BC-SAMPLE-2014-MCQ-004,mcq,2014,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,32,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-BC-SAMPLE-2014-MCQ-005,mcq,2014,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,33,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-BC-SAMPLE-2014-MCQ-006,mcq,2014,AP Calculus BC,10,10,U10,U10,APCALC-U10,APCALC-U10,Attached PDF hash/page evidence and linked source facsimile,34,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
APCALC-BC-SAMPLE-2014-MCQ-007,mcq,2014,AP Calculus BC,9,9,U9,U9,APCALC-U9,APCALC-U9,Attached PDF hash/page evidence and linked source facsimile,35,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-BC-SAMPLE-2014-MCQ-008,mcq,2014,AP Calculus BC,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,36,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-001,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,16; 10,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-002,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,16; 10,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-003,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,16; 10,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-004,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,16; 10,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-005,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,16; 10,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-006,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,17; 11,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-007,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,17; 11,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-008,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,17; 11,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-009,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,17; 11,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-010,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,17; 11,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-011,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,18; 12,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-012,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,18; 12,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-013,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,18; 12,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-014,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,18; 12,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-015,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,19; 13,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-016,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,19; 13,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-017,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,19; 13,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-018,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,19; 13,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-019,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,20; 14,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-020,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,20; 14,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-021,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,20; 14,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1969-022,mcq,1969,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,20; 14,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
